apartment_id,full_jibun_addr,latitude,longitude
207,서울특별시 구로동 752-42,37.4884217,126.8875699
261,서울특별시 구로동 792-78,37.4864741,126.8884987
268,서울특별시 구로동 793-44,37.4863351,126.8879962
181,서울특별시 구로동 749-44,37.4878951,126.8876746
103,서울특별시 구로동 740-7,37.4887859,126.8865039
3227,서울특별시 구로동 791-11,37.4863459,126.8891566
234,서울특별시 구로동 780-48,37.4871241,126.8888657
187,서울특별시 구로동 749-6,37.4878715,126.8873271
5119,서울특별시 구로동 797-8,37.4849456,126.8888037
7990,서울특별시 구로동 780-19,37.4872437,126.8890243
208,서울특별시 구로동 752-45,37.4885011,126.8874166
189,서울특별시 구로동 749-96,37.487968,126.8875148
199,서울특별시 구로동 752-10,37.4884794,126.8878958
10794,서울특별시 구로동 740-95,37.4889921,126.8865044
161,서울특별시 구로동 747-19,37.4870491,126.8869856
310,서울특별시 구로동 806-14,37.4856603,126.8864094
66,서울특별시 구로동 716-23,37.4875866,126.8844205
112,서울특별시 구로동 743-18,37.4882968,126.8869608
102,서울특별시 구로동 740-62,37.4893025,126.8862162
81,서울특별시 구로동 718-16,37.4877043,126.8832988
2225,서울특별시 궁동 89-4,37.4981614,126.8270943
2419,서울특별시 구로동 106-2,37.4981728,126.8919851
360,서울특별시 구로동 807-41,37.4868036,126.8858187
139,서울특별시 구로동 744-23,37.4882506,126.8867631
70,서울특별시 구로동 717-15,37.4876381,126.8840862
128,서울특별시 구로동 743-55,37.4891406,126.8869759
285,서울특별시 구로동 796-51,37.4849824,126.889068
3569,서울특별시 구로동 791-28,37.4857361,126.8888886
276,서울특별시 구로동 794-24,37.4858239,126.8880454
8412,서울특별시 오류동 75-2,37.4939971,126.8407953
10931,서울특별시 구로동 98-12,37.4952201,126.8902205
5358,서울특별시 구로동 104-8,37.4970876,126.8917201
145,서울특별시 구로동 745-10,37.48762079999999,126.8862742
309,서울특별시 구로동 805-16,37.4855443,126.8862046
130,서울특별시 구로동 743-60,37.4888496,126.8867157
274,서울특별시 구로동 794-21,37.4857925,126.8881254
151,서울특별시 구로동 745-43,37.4871641,126.8863635
11185,서울특별시 구로동 92,37.4949589,126.8934533
6286,서울특별시 구로동 791-47,37.4859674,126.8893664
3593,서울특별시 가산동 769,37.4760392,126.8917199
2898,서울특별시 가산동 148-1,37.4767136,126.8960497
5718,서울특별시 가산동 234-46,37.4728961,126.8929962
8465,서울특별시 가산동 774,37.4738844,126.8869152
1664,서울특별시 독산동 711-2,37.462262,126.8903849
10240,서울특별시 독산동 1139,37.4712457,126.8941326
6785,서울특별시 독산동 1037-31,37.4654847,126.9019288
12352,서울특별시 독산동 1069,37.4611673,126.9002794
2997,서울특별시 독산동 1088,37.4600843,126.8864839
10019,서울특별시 독산동 1136,37.4683429,126.8932924
10789,서울특별시 독산동 1003-21,37.4662055,126.8904774
2995,서울특별시 독산동 1140,37.4647703,126.8887235
12646,서울특별시 독산동 894-20,37.4769799,126.9080832
5563,서울특별시 독산동 994-76,37.4726002,126.9043487
7262,서울특별시 독산동 955,37.4773996,126.9002386
4860,서울특별시 독산동 1135,37.4646534,126.8931282
2296,서울특별시 독산동 1028,37.4673138,126.8991067
3472,서울특별시 독산동 887-2,37.4761556,126.9047761
12648,서울특별시 독산동 894-5,37.4771982,126.9081764
11560,서울특별시 독산동 147-1,37.4752116,126.8960685
10016,서울특별시 독산동 1002,37.4677898,126.8907082
7812,서울특별시 독산동 184-3,37.4693173,126.9052
4435,서울특별시 독산동 1132,37.476695,126.9046926
3747,서울특별시 독산동 1131,37.4610799,126.8922701
11497,서울특별시 독산동 1093-4,37.4565204,126.8880304
3473,서울특별시 독산동 887-54,37.4761009,126.9043836
6487,서울특별시 독산동 1138,37.4720825,126.9022356
4977,서울특별시 시흥동 1010,37.4515715,126.9189019
1100,서울특별시 시흥동 1013,37.4482694,126.9187697
11377,서울특별시 시흥동 796-7,37.4618683,126.9097516
11920,서울특별시 시흥동 220-2,37.4536019,126.9139174
8632,서울특별시 시흥동 1011,37.4493423,126.9137461
3848,서울특별시 시흥동 1002-1,37.4504215,126.8993776
1888,서울특별시 시흥동 992-2,37.4528811,126.8986826
11381,서울특별시 시흥동 793-6,37.4618166,126.907534
5747,서울특별시 시흥동 5-13,37.4632778,126.9094469
5422,서울특별시 시흥동 999-1,37.4561179,126.8995349
7183,서울특별시 시흥동 817-29,37.4558647,126.90775
4937,서울특별시 시흥동 1006,37.4531004,126.9177637
6668,서울특별시 시흥동 산173-8,37.4509153,126.8979246
1887,서울특별시 시흥동 384-12,37.449368,126.9107061
11919,서울특별시 시흥동 209,37.454023,126.9106854
1585,서울특별시 시흥동 1014,37.4510082,126.9115362
1102,서울특별시 시흥동 1017,37.4479322,126.910659
4473,서울특별시 시흥동 109-1,37.4560726,126.8983011
6778,서울특별시 시흥동 797-2,37.4613851,126.9104277
7186,서울특별시 시흥동 1015,37.4577222,126.8977094
9845,서울특별시 가산동 772,37.4754973,126.8937054
3682,서울특별시 가산동 235-57,37.4731143,126.8908842
9169,서울특별시 독산동 958,37.4785491,126.9014611
2998,서울특별시 독산동 293-10,37.4674565,126.895006
5731,서울특별시 독산동 956,37.478106,126.9007605
4130,서울특별시 독산동 992,37.473736,126.9042548
11842,서울특별시 독산동 917-3,37.4691377,126.9067181
3469,서울특별시 독산동 883-22,37.4772754,126.9065764
11551,서울특별시 독산동 994-73,37.472138,126.9060285
9118,서울특별시 독산동 303-1,37.4721365,126.891423
4870,서울특별시 시흥동 1012,37.4514394,126.9118607
7184,서울특별시 시흥동 806,37.4597199,126.907129
2298,서울특별시 시흥동 989-11,37.4490176,126.9003124
9030,서울특별시 시흥동 3-3,37.4623315,126.912803
1557,서울특별시 시흥동 1008,37.4631546,126.9081151
4866,서울특별시 가산동 145-29,37.4773974,126.8922832
8873,서울특별시 가산동 239-22,37.4739812,126.8871465
6077,서울특별시 독산동 1017-8,37.4685176,126.9009973
3467,서울특별시 독산동 883-10,37.4773332,126.9070266
11556,서울특별시 독산동 1142,37.467014,126.8941034
12647,서울특별시 독산동 894-3,37.4771646,126.9079078
9630,서울특별시 독산동 182-1,37.47075359999999,126.9064556
564,서울특별시 독산동 1093-5,37.45599199999999,126.8870249
6721,서울특별시 독산동 181-139,37.47105,126.9063484
4436,서울특별시 독산동 961-13,37.4767647,126.9041082
11559,서울특별시 독산동 147-76,37.4754378,126.896581
8252,서울특별시 시흥동 992-12,37.4530762,126.9002514
10534,서울특별시 시흥동 977-11,37.4344328,126.9052101
8719,서울특별시 시흥동 795-5,37.4620275,126.9094768
8015,서울특별시 시흥동 912-20,37.4504169,126.909445
10666,서울특별시 시흥동 268-46,37.4488506,126.9158086
7185,서울특별시 시흥동 1009,37.4545885,126.8976663
7976,서울특별시 시흥동 3-28,37.46156939999999,126.9135181
886,서울특별시 시흥동 820-12,37.4545989,126.9066473
4868,서울특별시 시흥동 1018,37.4534882,126.9097252
3685,서울특별시 가산동 237-81,37.4725109,126.8896523
4501,서울특별시 독산동 887-7,37.4762309,126.9056342
3308,서울특별시 독산동 184-4,37.4690758,126.9049024
4126,서울특별시 독산동 976-37,37.4739694,126.9047022
9915,서울특별시 독산동 333-24,37.4692276,126.8917876
11064,서울특별시 독산동 957,37.4780627,126.9014189
10460,서울특별시 독산동 887-5,37.4762162,126.9052575
3471,서울특별시 독산동 887-1,37.4761315,126.9045923
10018,서울특별시 독산동 1133,37.4700093,126.8922179
11376,서울특별시 시흥동 796-43,37.4617104,126.9098571
5779,서울특별시 시흥동 948,37.4412272,126.9063262
7644,서울특별시 시흥동 200-4,37.4527688,126.9110589
835,서울특별시 시흥동 929-33,37.4468484,126.9096565
4869,서울특별시 가산동 238-4,37.4727141,126.8882224
973,서울특별시 독산동 332-14,37.46714840000001,126.8927865
6078,서울특별시 독산동 1017-24,37.4685053,126.9012029
6372,서울특별시 독산동 1141,37.4705446,126.8995475
2994,서울특별시 독산동 183-1,37.4699478,126.9063247
8653,서울특별시 시흥동 867-16,37.4586381,126.9027947
751,서울특별시 시흥동 956-6,37.4400768,126.9053581
4874,서울특별시 시흥동 818-14,37.4553029,126.9072349
28,서울특별시 가산동 235-13,37.47311699999999,126.8913128
3370,서울특별시 독산동 378-77,37.46557689999999,126.9066831
10412,서울특별시 시흥동 902-7,37.4505616,126.9032694
11601,서울특별시 시흥동 789,37.4618465,126.9049612
11379,서울특별시 시흥동 1016,37.4603292,126.9078124
7098,서울특별시 시흥동 558-17,37.450619,126.8974812
7117,서울특별시 시흥동 989-9,37.4495362,126.9002759
11549,서울특별시 독산동 987-22,37.4734518,126.900004
11547,서울특별시 독산동 987-20,37.473239,126.90023
4863,서울특별시 시흥동 959-11,37.439528,126.9057536
7449,서울특별시 시흥동 823,37.45421690000001,126.9074118
754,서울특별시 시흥동 949-6,37.4407979,126.906999
11546,서울특별시 독산동 987-11,37.4734366,126.9002499
2276,서울특별시 독산동 990-3,37.4735989,126.9030198
5067,서울특별시 시흥동 948-9,37.4412059,126.9067689
1816,서울특별시 시흥동 952,37.44168459999999,126.9048573
11550,서울특별시 독산동 994-33,37.472186,126.9056287
4125,서울특별시 독산동 1052-5,37.4643829,126.8990773
8425,서울특별시 시흥동 798-64,37.4609521,126.9084249
4437,서울특별시 독산동 974-2,37.4760633,126.9041583
4127,서울특별시 독산동 976-6,37.47399300000001,126.9044005
5913,서울특별시 독산동 1006-132,37.46578450000001,126.8922107
10536,서울특별시 시흥동 977-2,37.4344497,126.9048691
8379,서울특별시 독산동 965-1,37.4766863,126.9004455
3468,서울특별시 독산동 883-21,37.4773044,126.9068013
9189,서울특별시 독산동 1143,37.4610116,126.8930696
7331,서울특별시 시흥동 882-11,37.4563944,126.900321
8377,서울특별시 시흥동 920-35,37.4502794,126.9069201
9467,서울특별시 독산동 889-36,37.4768289,126.906804
753,서울특별시 시흥동 953-5,37.4422669,126.905513
6800,서울특별시 독산동 992-37,37.4737133,126.9048018
4128,서울특별시 독산동 993-25,37.4728862,126.9049846
11844,서울특별시 가산동 153-9,37.4737807,126.8940311
10535,서울특별시 시흥동 952-7,37.4416999,126.905762
9466,서울특별시 독산동 889-26,37.4768048,126.9066213
4867,서울특별시 가산동 145-42,37.4773108,126.892405
752,서울특별시 시흥동 960-5,37.4393096,126.9057444
11548,서울특별시 독산동 987-21,37.4732542,126.8999842
1663,서울특별시 시흥동 898-17,37.4510194,126.9046389
2996,서울특별시 독산동 1144,37.4759168,126.899315
4129,서울특별시 독산동 993-36,37.4731707,126.9050116
6799,서울특별시 독산동 992-42,37.4737015,126.9050874
470,서울특별시 시흥동 791-40,37.4459871,126.9023525
8507,서울특별시 시흥동 882-61,37.455006,126.9009882
6596,서울특별시 독산동 888-18,37.4766246,126.9053037
11448,서울특별시 독산동 907-21,37.4767089,126.9102854
755,서울특별시 시흥동 949-18,37.4408058,126.9072793
750,서울특별시 시흥동 961-5,37.4387162,126.904464
539,서울특별시 가산동 141-2,37.478891,126.8911529
540,서울특별시 가산동 140-9,37.4783844,126.8904976
7913,서울특별시 시흥동 266-2745,37.4506147,126.913585
1890,서울특별시 시흥동 1026,37.447804,126.9012343
5362,서울특별시 가산동 140-36,37.4781288,126.889809
12642,서울특별시 시흥동 960-6,37.4391584,126.9053664
4131,서울특별시 독산동 992-43,37.4737251,126.904547
4057,서울특별시 독산동 1006-139,37.4649008,126.89263
8272,서울특별시 영등포동 647,37.51153310000001,126.90239
7083,서울특별시 영등포동 648,37.5165353,126.9133002
3615,서울특별시 영등포동 649,37.514855,126.9127267
8301,서울특별시 영등포동 618-83,37.5138604,126.9064138
10133,서울특별시 영등포동1가 40-1,37.5173446,126.9143491
889,서울특별시 영등포동7가 46-1,37.5239604,126.9027071
5619,서울특별시 영등포동7가 94-41,37.52606,126.9099561
2259,서울특별시 영등포동8가 91,37.5300547,126.9063417
5920,서울특별시 영등포동8가 76-1,37.5294566,126.9050878
7148,서울특별시 여의도동 50,37.520693,126.9371057
4443,서울특별시 여의도동 30,37.5260013,126.9326329
2282,서울특별시 여의도동 41,37.5221509,126.9336845
9160,서울특별시 여의도동 52,37.5187489,126.9352064
4007,서울특별시 여의도동 36,37.5202418,126.9263745
4590,서울특별시 여의도동 37,37.5204817,126.9239722
10607,서울특별시 여의도동 61-4,37.5189754,126.9389194
5494,서울특별시 여의도동 30-2,37.5249356,126.9320978
1090,서울특별시 여의도동 21-2,37.526516,126.9298378
1232,서울특별시 여의도동 28,37.5207571,126.9208125
7081,서울특별시 여의도동 11-1,37.530836,126.923937
10024,서울특별시 당산동1가 16-1,37.5206516,126.8963363
2640,서울특별시 당산동2가 16-1,37.5211685,126.8930171
12035,서울특별시 당산동2가 164,37.5235067,126.8948802
3191,서울특별시 당산동3가 561,37.5244556,126.9004348
11002,서울특별시 당산동3가 559,37.5275594,126.8936359
5728,서울특별시 당산동3가 394,37.5279506,126.8953429
11995,서울특별시 당산동4가 30-1,37.5296392,126.9008126
11979,서울특별시 당산동4가 88,37.5310845,126.8964041
1680,서울특별시 당산동4가 95,37.5284475,126.9012424
11962,서울특별시 당산동4가 92,37.5289656,126.8961349
2251,서울특별시 당산동4가 94-1,37.5278527,126.8984322
9049,서울특별시 당산동4가 91,37.5298834,126.8961322
6012,서울특별시 당산동5가 4-13,37.5312144,126.9001679
12521,서울특별시 당산동5가 12,37.530685,126.9017363
5551,서울특별시 당산동5가 42,37.531956,126.903065
6610,서울특별시 당산동5가 40,37.5344144,126.8995628
3675,서울특별시 당산동 378,37.531146,126.90801
10547,서울특별시 당산동 121-140,37.5267234,126.9092138
3792,서울특별시 당산동 374,37.5342048,126.9057125
637,서울특별시 당산동 376,37.5298244,126.9082367
3679,서울특별시 당산동 171-19,37.5281716,126.9067053
2957,서울특별시 도림동 221-1,37.5091653,126.8953434
11333,서울특별시 도림동 231-1,37.5075471,126.897497
3325,서울특별시 도림동 165-1,37.5091693,126.8987333
11504,서울특별시 문래동3가 77-2,37.5175836,126.8929979
4499,서울특별시 문래동3가 54,37.51614319999999,126.8967779
4500,서울특별시 문래동3가 94,37.5183593,126.8908638
4492,서울특별시 문래동3가 93-1,37.5183975,126.8924595
4498,서울특별시 문래동3가 78,37.5155782,126.892963
4496,서울특별시 문래동4가 43,37.5137692,126.8894986
4493,서울특별시 문래동5가 1,37.5170157,126.8880637
11982,서울특별시 문래동5가 21,37.5161054,126.8844403
10066,서울특별시 문래동5가 22,37.5171735,126.8847859
11965,서울특별시 문래동6가 45,37.5204418,126.882861
11946,서울특별시 문래동6가 46,37.5195201,126.8828108
11999,서울특별시 문래동6가 55-1,37.518431,126.8838249
4921,서울특별시 문래동6가 38-1,37.5191278,126.8852379
9041,서울특별시 문래동6가 11-1,37.5209635,126.8879447
2725,서울특별시 문래동6가 47-1,37.5186162,126.8827767
11505,서울특별시 문래동6가 43,37.5193092,126.8840428
4625,서울특별시 문래동6가 56-1,37.51831689999999,126.8886794
4614,서울특별시 문래동6가 54,37.5198851,126.8864021
7306,서울특별시 양평동1가 20,37.5221502,126.8865401
9181,서울특별시 양평동1가 269,37.52410010000001,126.8888578
7373,서울특별시 양평동2가 39-1,37.5230539,126.8821706
5985,서울특별시 양평동2가 45,37.5237771,126.8835404
4986,서울특별시 양평동2가 23,37.52227850000001,126.8829856
765,서울특별시 양평동3가 90-1,37.5314982,126.891879
5883,서울특별시 양평동3가 66,37.528321,126.892778
11969,서울특별시 양평동3가 79-4,37.5320337,126.8955711
12000,서울특별시 양평동3가 101,37.5318483,126.8935108
7968,서울특별시 양평동3가 55-1,37.527216,126.888343
12143,서울특별시 양평동3가 79,37.5313203,126.8950129
5834,서울특별시 양평동3가 24,37.5261328,126.8855823
8610,서울특별시 양평동3가 102,37.52658840000001,126.8880399
8039,서울특별시 양평동4가 324,37.5370792,126.8981492
6635,서울특별시 양평동4가 12,37.5342932,126.8939363
11516,서울특별시 양평동5가 76,37.5401141,126.8921036
11458,서울특별시 양평동6가 99,37.5444057,126.8878611
861,서울특별시 신길동 67-1,37.515694,126.9184898
8136,서울특별시 신길동 1-8,37.5147046,126.9245705
5918,서울특별시 신길동 897-1,37.50815370000001,126.9193316
8661,서울특별시 신길동 365,37.5053273,126.9004169
819,서울특별시 신길동 364,37.5057433,126.9012888
9727,서울특별시 신길동 1515-2,37.4997906,126.9179712
8823,서울특별시 신길동 4501,37.4973004,126.9122968
11415,서울특별시 신길동 769-1,37.5046758,126.9193266
8677,서울특별시 신길동 4656,37.4971493,126.9089241
5556,서울특별시 신길동 4934,37.5053657,126.9153483
5605,서울특별시 신길동 4759,37.4963658,126.9111928
2471,서울특별시 신길동 1343,37.514518,126.9253669
8681,서울특별시 신길동 102-8,37.5138702,126.9175951
11602,서울특별시 신길동 454-4,37.5103931,126.9224107
1748,서울특별시 신길동 496,37.4997328,126.918881
3573,서울특별시 신길동 499,37.4995037,126.9190691
8668,서울특별시 신길동 4518,37.4982607,126.9125529
5459,서울특별시 신길동 2-3,37.5143202,126.9238582
2529,서울특별시 신길동 389,37.5017423,126.9030509
7236,서울특별시 대림동 1121,37.4865494,126.9024351
11980,서울특별시 대림동 608-1,37.5055322,126.8956135
581,서울특별시 대림동 1119,37.4956731,126.9036971
7281,서울특별시 대림동 777-1,37.4970606,126.8946727
11944,서울특별시 대림동 785-1,37.5021415,126.8948986
2385,서울특별시 대림동 897-1,37.4947706,126.9043875
4467,서울특별시 대림동 993-8,37.4873612,126.9036687
8659,서울특별시 대림동 762-1,37.4963766,126.9008993
6598,서울특별시 대림동 650,37.5038411,126.8966081
11963,서울특별시 대림동 785,37.502766,126.8946156
2437,서울특별시 대림동 946-1,37.4930259,126.9081762
2384,서울특별시 대림동 887-1,37.4944768,126.9035009
8466,서울특별시 대림동 1120,37.4953843,126.9044942
7237,서울특별시 대림동 1122,37.4860016,126.9022506
5309,서울특별시 영등포동7가 202,37.5242554,126.9112748
2696,서울특별시 여의도동 55-1,37.5175482,126.9323365
12423,서울특별시 여의도동 40-4,37.5221524,126.9355586
4089,서울특별시 여의도동 61,37.5186307,126.9396181
5754,서울특별시 여의도동 51,37.5197265,126.9342527
10578,서울특별시 당산동1가 9-1,37.51998330000001,126.8992604
11587,서울특별시 당산동3가 2-6,37.5253659,126.9005572
9036,서울특별시 당산동5가 7-2,37.533081,126.8983856
11943,서울특별시 당산동5가 4-2,37.5312144,126.9001679
2252,서울특별시 당산동5가 13,37.531048,126.9006734
4668,서울특별시 당산동5가 41,37.5337062,126.9000654
983,서울특별시 당산동 121-19,37.5279259,126.9072304
2639,서울특별시 당산동 121-215,37.5258137,126.9076225
4497,서울특별시 문래동3가 13,37.5171965,126.9013904
4491,서울특별시 문래동5가 14,37.5168744,126.8858178
11489,서울특별시 양평동1가 14-1,37.5216368,126.8881183
7969,서울특별시 양평동2가 38-1,37.5243949,126.8825706
8908,서울특별시 양평동3가 19,37.5260048,126.886768
887,서울특별시 양평동4가 51-1,37.5356641,126.8962218
5885,서울특별시 양평동4가 94,37.5368696,126.8937503
3383,서울특별시 양평동6가 100,37.5422744,126.8898042
1889,서울특별시 신길동 3002,37.5022738,126.9123708
5019,서울특별시 신길동 4780,37.4949595,126.9101286
8685,서울특별시 신길동 4933,37.5067409,126.9035273
7349,서울특별시 신길동 340-1,37.5013703,126.9072445
3098,서울특별시 영등포동 585-25,37.5161038,126.9127538
11609,서울특별시 여의도동 42,37.5214745,126.9325037
10070,서울특별시 여의도동 54,37.51873399999999,126.9327266
7074,서울특별시 여의도동 32,37.5230737,126.9308342
9478,서울특별시 여의도동 40,37.5234314,126.9342505
7318,서울특별시 당산동1가 457,37.5197857,126.9003915
11286,서울특별시 당산동4가 29,37.5279606,126.9027439
1895,서울특별시 문래동2가 35,37.5125877,126.8916007
1360,서울특별시 문래동3가 76-1,37.5163763,126.8927562
11996,서울특별시 문래동5가 23-1,37.5176123,126.8831589
5919,서울특별시 양평동1가 245,37.5230115,126.8872827
986,서울특별시 양평동4가 261,37.5377243,126.8971476
5021,서울특별시 신길동 4497,37.4972623,126.914426
2470,서울특별시 신길동 4312,37.4980256,126.9176365
2211,서울특별시 대림동 687-3,37.50007,126.8991728
8666,서울특별시 대림동 695,37.4956276,126.9000111
10579,서울특별시 대림동 607-1,37.5069641,126.894914
2258,서울특별시 당산동5가 11-33,37.5332337,126.9022682
9689,서울특별시 도림동 231-8,37.5073415,126.8978997
3166,서울특별시 양평동5가 9-1,37.5379728,126.8909452
7211,서울특별시 신길동 4935,37.5083651,126.915027
1184,서울특별시 신길동 166-45,37.5129459,126.9162625
7608,서울특별시 신길동 425-8,37.4996113,126.9082271
6526,서울특별시 대림동 687-1,37.4997335,126.8993727
2212,서울특별시 대림동 687,37.5002899,126.8993569
4510,서울특별시 대림동 1061,37.4897645,126.8971091
8135,서울특별시 여의도동 47,37.5181719,126.9260538
4053,서울특별시 문래동4가 67,37.5141817,126.8885745
10109,서울특별시 양평동1가 270,37.5249132,126.8891129
4003,서울특별시 여의도동 43-4,37.5201948,126.9317438
6655,서울특별시 당산동 121-136,37.5270362,126.907965
4054,서울특별시 문래동4가 68,37.5132646,126.8903039
7970,서울특별시 양평동2가 30-5,37.5239966,126.885612
11201,서울특별시 신길동 1119,37.5068732,126.9225801
7166,서울특별시 신길동 507,37.5003329,126.91885
3064,서울특별시 영등포동5가 24,37.5205986,126.9056647
4059,서울특별시 여의도동 61-5,37.5194099,126.9386263
7099,서울특별시 신길동 401,37.5016299,126.904058
11735,서울특별시 신길동 4937,37.502963,126.9096079
2101,서울특별시 대림동 974-1,37.4909918,126.9059441
11440,서울특별시 대림동 1123,37.4873499,126.8995024
12198,서울특별시 영등포동5가 49-1,37.5222116,126.9067114
386,서울특별시 신길동 480,37.49904739999999,126.9191601
6650,서울특별시 당산동 121-134,37.5265905,126.9081461
10787,서울특별시 문래동3가 96,37.5195421,126.8972974
10763,서울특별시 양평동3가 103,37.526553,126.8871509
6274,서울특별시 여의도동 21-1,37.52691310000001,126.931162
5771,서울특별시 양평동3가 104,37.5308023,126.8945899
2693,서울특별시 여의도동 48,37.51742430000001,126.9270654
4113,서울특별시 영등포동7가 94-83,37.524096,126.9108051
4495,서울특별시 문래동3가 95,37.51727400000001,126.8920035
650,서울특별시 당산동 121-41,37.5309108,126.9076076
4494,서울특별시 문래동3가 97,37.519073,126.897615
2256,서울특별시 당산동3가 563,37.5264077,126.8943681
2257,서울특별시 당산동4가 96,37.5273131,126.9012858
1511,서울특별시 영등포동7가 29-130,37.5232286,126.9089656
2189,서울특별시 신길동 456-19,37.5094335,126.9219313
6597,서울특별시 대림동 1115-1,37.4927228,126.9054668
2191,서울특별시 신길동 456-14,37.509628,126.9214516
9784,서울특별시 대림동 778-43,37.49855489999999,126.8945376
2190,서울특별시 신길동 456-93,37.5094498,126.9216348
7212,서울특별시 신길동 4938,37.5064528,126.916587
11904,서울특별시 영등포동1가 144,37.5172434,126.9135316
5765,서울특별시 양평동3가 105,37.5305079,126.8941963
12567,서울특별시 영등포동7가 94-51,37.5257944,126.9087898
5,서울특별시 대림동 1101-1,37.48691549999999,126.9005549
9072,서울특별시 당산동6가 336-4,37.5356728,126.9013625
8269,서울특별시 영등포동4가 103,37.5184916,126.9032346
8133,서울특별시 신길동 4942,37.51621250000001,126.9212185
8270,서울특별시 영등포동8가 51-1,37.5269439,126.905889
12568,서울특별시 당산동 121-108,37.5275697,126.907961
486,서울특별시 당산동 121-132,37.5264526,126.9084978
12593,서울특별시 당산동 121-200,37.5285157,126.9082483
9239,서울특별시 영등포동2가 28-117,37.5203874,126.9112269
4093,서울특별시 당산동 121-204,37.526257,126.9086401
4250,서울특별시 영등포동1가 75-4,37.5177466,126.9134799
7707,서울특별시 대림동 717,37.4952953,126.8980757
5767,서울특별시 당산동4가 97,37.5302218,126.8982638
7213,서울특별시 신길동 261-22,37.5056127,126.9083641
7233,서울특별시 대림동 1124,37.4951132,126.9027363
6475,서울특별시 신길동 4943,37.5111805,126.9105994
11146,서울특별시 신길동 65-21,37.51330970000001,126.9212875
9982,서울특별시 영등포동1가 28,37.5182444,126.9146339
8134,서울특별시 영등포동1가 113-1,37.5175011,126.910729
4082,서울특별시 영등포동8가 45-8,37.5264472,126.9060464
8271,서울특별시 도림동 821,37.5101954,126.9002735
4095,서울특별시 양평동6가 95-4,37.5447895,126.8877213
11010,서울특별시 영등포동3가 19-2,37.5178707,126.9071149
2254,서울특별시 당산동3가 566,37.5241609,126.8990387
5017,서울특별시 신길동 4944,37.4959513,126.9101683
10680,서울특별시 당산동 121-60,37.53001200000001,126.9071743
6476,서울특별시 양평동6가 101,37.5436795,126.888731
7032,서울특별시 양평동4가 196,37.5380223,126.8951422
12,서울특별시 영등포동1가 145,37.5171993,126.9127194
2253,서울특별시 당산동3가 564,37.52505130000001,126.8992494
2255,서울특별시 당산동3가 565,37.5246064,126.8991442
4051,서울특별시 당산동 121-130,37.5268796,126.9083373
8393,서울특별시 문래동3가 99,37.5202246,126.8920565
5292,서울특별시 당산동4가 98,37.5275613,126.9018829
3776,서울특별시 신길동 4945,37.50492,126.9081665
7234,서울특별시 대림동 1125,37.4931117,126.9052931
7283,서울특별시 노량진동 325,37.507425,126.9451235
8701,서울특별시 노량진동 323,37.5096287,126.9478043
12298,서울특별시 노량진동 331,37.5077335,126.9482742
5549,서울특별시 상도동 421,37.498056,126.9582766
11020,서울특별시 상도동 521,37.5020768,126.9429737
5973,서울특별시 상도동 450,37.5047902,126.9339855
10045,서울특별시 상도동 126-31,37.4921763,126.9553031
5981,서울특별시 상도동 412,37.494007,126.9594115
7842,서울특별시 상도동 416,37.5007515,126.9427035
2410,서울특별시 상도동 411,37.4929949,126.9534778
3805,서울특별시 상도동 431,37.499352,126.9547334
5971,서울특별시 상도동 458,37.4935767,126.9341756
5974,서울특별시 상도동 408,37.4935291,126.9574313
7693,서울특별시 상도동 418,37.5015269,126.9316425
8446,서울특별시 상도동 1-7,37.5075739,126.9520793
12239,서울특별시 상도동 126-32,37.4920448,126.9548927
11934,서울특별시 상도동 407,37.49248499999999,126.957508
6698,서울특별시 상도동 126-17,37.4925973,126.9557041
9938,서울특별시 상도동 415,37.499075,126.949792
9204,서울특별시 상도동 527,37.5060041,126.9438244
2684,서울특별시 상도동 420,37.505402,126.9493294
6586,서울특별시 상도동 380-1,37.4937802,126.9358549
6160,서울특별시 상도동 350-5,37.502078,126.9320994
3658,서울특별시 상도1동 441-2,37.5027634,126.951636
1998,서울특별시 상도1동 466,37.5028416,126.9503887
11001,서울특별시 상도1동 505,37.5073409,126.9519881
913,서울특별시 본동 484,37.509823,126.9545201
7289,서울특별시 본동 481,37.509687,126.9518113
5554,서울특별시 본동 492,37.51001610000001,126.9500796
9037,서울특별시 본동 482,37.5150283,126.9507176
11284,서울특별시 본동 150,37.5122215,126.9530679
12597,서울특별시 흑석동 328,37.5003953,126.9586955
4309,서울특별시 흑석동 10,37.5078681,126.9669348
11298,서울특별시 흑석동 28,37.5069023,126.969582
3632,서울특별시 사당동 120,37.4886425,126.9777917
1470,서울특별시 사당동 105,37.4896386,126.9759403
869,서울특별시 사당동 1135,37.4873986,126.9677299
3745,서울특별시 사당동 64-128,37.4905458,126.9787558
5555,서울특별시 사당동 1133,37.4891769,126.9704536
5726,서울특별시 사당동 1150,37.4772977,126.9692705
5665,서울특별시 사당동 1037-9,37.4780348,126.9776423
5379,서울특별시 사당동 197,37.489297,126.9656415
2351,서울특별시 사당동 169-8,37.48636430000001,126.9730417
3998,서울특별시 사당동 1132,37.4907769,126.9725122
4036,서울특별시 사당동 1141,37.4784184,126.973701
2236,서울특별시 사당동 449-28,37.4769727,126.9715359
12168,서울특별시 사당동 산25-2,37.4883218,126.9694526
9730,서울특별시 사당동 240-15,37.4829287,126.969521
1942,서울특별시 사당동 1143,37.487078,126.9655331
